17.7	76.9458
17.72	82.0594
17.74	87.7885
17.76	94.2282
17.78	101.493
17.8	109.724
17.82	119.091
17.84	129.806
17.86	142.132
17.88	156.402
17.9	173.036
17.92	192.579
17.94	215.738
17.96	243.451
17.98	276.978
18	318.046
18.02	369.067
18.04	433.494
18.06	516.429
18.08	625.784
18.1	774.791
18.12	985.017
18.14	1307.28
18.16	1821.94
18.18	2662.12
18.2	3994.76
18.22	5882.44
18.24	7929.18
18.26	9463.68
18.28	10000
18.3	8707.8
18.32	6296.16
18.34	4180.47
18.36	2747.5
18.38	1865.58
18.4	1335.54
18.42	1006.83
18.44	789.68
18.46	637.017
18.48	524.721
18.5	439.518
18.52	373.358
18.54	321.002
18.56	278.89
18.58	244.535
18.6	216.157
18.62	192.456
18.64	172.47
18.66	155.47
18.68	140.899
18.7	128.328
18.72	117.418
18.74	107.906
18.76	99.5826
18.78	92.2834
18.8	85.882
18.82	80.2861
18.84	75.4381
18.86	71.3252
18.88	68.0094
18.9	65.6931
18.92	64.8188
18.94	66.1283
18.96	70.5012
18.98	78.1061
19	85.5516
19.02	84.2726
19.04	73.0322
19.06	60.342
19.08	50.5757
19.1	43.8533
19.12	39.2759
19.14	36.0046
19.16	33.4888
19.18	31.427
19.2	29.6649
19.22	28.1188
19.24	26.7387
19.26	25.491
19.28	24.3524
19.3	23.3056
19.32	22.3375
19.34	21.4381
19.36	20.5992
19.38	19.8142
19.4	19.0776
19.42	18.3848
19.44	17.7318
19.46	17.1152
19.48	16.532
19.5	15.9795
19.52	15.4555
19.54	14.9579
19.56	14.4847
19.58	14.0344
19.6	13.6053
19.62	13.1961
19.64	12.8055
19.66	12.4323
19.68	12.0756
19.7	8.18943
19.72	7.95773
19.74	7.73593
19.76	0.159304
19.78	0.151152
19.8	0.14361
19.82	0.136617
19.84	0.130123
19.86	0.124081
19.88	0.118449
19.9	0.113192
19.92	0.108277
19.94	0.103675
19.96	0.0993595
19.98	0.0953081
20	0.0914993
20.02	0.0879142
20.04	0.0845356
20.06	0.0813479
20.08	0.0783371
20.1	0.0754902
20.12	0.0727957
20.14	0.0702428
20.16	0.0678218
20.18	0.0655238
20.2	0.0633406
20.22	0.0612646
20.24	0.059289
20.26	0.0574073
20.28	0.0556138
20.3	0.0539031
20.32	0.05227
20.34	0.05071
20.36	0.0492187
20.38	0.0477923
20.4	0.046427
20.42	0.0451193
20.44	0.0438661
20.46	0.0426643
20.48	0.0415113
20.5	0
20.52	0
20.54	0
20.56	0
20.58	0
20.6	0
20.62	0
20.64	0
20.66	0
20.68	0
20.7	0.567957
20.72	0.583879
20.74	0.60048
20.76	0.617799
20.78	0.635878
20.8	0.654762
20.82	0.674499
20.84	0.695142
20.86	0.716747
20.88	0.739374
20.9	0.76309
20.92	0.787964
20.94	0.814074
20.96	0.841503
20.98	0.870341
21	0.900686
21.02	0.932646
21.04	0.966335
21.06	1.00188
21.08	1.03943
21.1	1.07912
21.12	1.12113
21.14	1.16564
21.16	1.21285
21.18	1.26298
21.2	1.31629
21.22	1.37304
21.24	1.43354
21.26	1.49812
21.28	1.56716
21.3	1.64108
21.32	1.72035
21.34	1.8055
21.36	1.89712
21.38	1.99589
21.4	2.10256
21.42	2.218
21.44	2.94136
21.46	3.09404
21.48	3.25961
21.5	3.4396
21.52	3.6358
21.54	3.85025
21.56	4.08537
21.58	4.34398
21.6	4.6294
21.62	4.94556
21.64	5.29717
21.66	6.13882
21.68	6.59202
21.7	7.10195
21.72	7.67885
21.74	8.33536
21.76	9.08732
21.78	9.9547
21.8	10.963
21.82	12.1453
21.84	13.5449
21.86	15.2193
21.88	17.2465
21.9	19.7341
21.92	22.8333
21.94	26.7621
21.96	31.8446
21.98	38.5841
22	47.8255
22.02	61.1388
22.04	81.6495
22.06	115.362
22.08	172.189
22.1	264.54
22.12	398.328
22.14	540.203
22.16	580.95
22.18	474.237
22.2	327.764
22.22	214.45
22.24	141.644
22.26	98.1582
22.28	72.3719
22.3	56.3653
22.32	45.7516
22.34	38.3235
22.36	32.9471
22.38	28.9827
22.4	26.0355
22.42	23.848
22.44	22.4119
22.46	21.2875
22.48	20.556
22.5	20.1664
22.52	20.0888
22.54	20.3104
22.56	20.8339
22.58	21.6776
22.6	22.8771
22.62	24.4889
22.64	26.5972
22.66	29.3242
22.68	33.2783
22.7	37.8689
22.72	43.907
22.74	52.0099
22.76	63.2338
22.78	79.5781
22.8	105.018
22.82	146.984
22.84	217.123
22.86	328.629
22.88	482.756
22.9	625.348
22.92	632.446
22.94	500.793
22.96	355.275
22.98	254.593
23	201.186
23.02	186.945
23.04	208.158
23.06	267.076
23.08	363.452
23.1	465.57
23.12	484.09
23.14	390.467
23.16	271.99
23.18	181.783
23.2	123.695
23.22	88.523
23.24	67.1419
23.26	53.4292
23.28	44.0104
23.3	37.1769
23.32	32.0364
23.34	28.0746
23.36	24.9672
23.38	22.4984
23.4	20.5193
23.42	18.9254
23.44	17.642
23.46	16.6151
23.48	15.8063
23.5	15.1884
23.52	14.7432
23.54	14.4603
23.56	14.3413
23.58	14.3797
23.6	14.5918
23.62	14.4381
23.64	15.0877
23.66	16.0155
23.68	17.2983
23.7	19.054
23.72	21.4726
23.74	24.8868
23.76	29.9379
23.78	37.8902
23.8	51.0189
23.82	72.6637
23.84	106.065
23.86	149.25
23.88	181.676
23.9	172.735
23.92	135.565
23.94	101.611
23.96	83.2302
23.98	75.0593
24	77.4055
24.02	90.6302
24.04	118.816
24.06	169.687
24.08	251.383
24.1	359.501
24.12	442.331
24.14	416.876
24.16	311.332
24.18	209.229
24.2	138.099
24.22	94.1353
24.24	68.0157
24.26	56.043
24.28	45.8931
24.3	38.9213
24.32	33.9056
24.34	30.1906
24.36	27.3872
24.38	25.2457
24.4	23.0155
24.42	21.7613
24.44	20.8025
24.46	20.0799
24.48	19.5503
24.5	19.1818
24.52	18.9506
24.54	18.8389
24.56	18.8337
24.58	18.9251
24.6	18.6769
24.62	18.9548
24.64	19.3148
24.66	19.756
24.68	20.2789
24.7	20.8855
24.72	21.5793
24.74	22.3651
24.76	23.2496
24.78	24.2412
24.8	25.3507
24.82	26.5916
24.84	27.9815
24.86	29.5433
24.88	31.3104
24.9	33.3344
24.92	35.6982
24.94	40.9352
24.96	44.4441
24.98	48.6559
25	53.2754
25.02	57.3579
25.04	60.7084
25.06	64.451
25.08	69.3256
25.1	75.5607
25.12	83.3012
25.14	93.0136
25.16	104.625
25.18	118.964
25.2	136.926
25.22	159.85
25.24	189.809
25.26	230.261
25.28	287.596
25.3	374.472
25.32	515.166
25.34	750.146
25.36	1129
25.38	1677.26
25.4	2262.89
25.42	2446.3
25.44	2033.6
25.46	1458.99
25.48	1022.42
25.5	757.135
25.52	621.108
25.54	572.136
25.56	586.981
25.58	665.763
25.6	833.269
25.62	1146.07
25.64	1683
25.66	2504.04
25.68	3481.64
25.7	3984.92
25.72	3454.96
25.74	2461
25.76	1626.17
25.78	1072.1
25.8	736.15
25.82	536.476
25.84	413.261
25.86	331.993
25.88	275.065
25.9	235.821
25.92	204.85
25.94	181.37
25.96	163.444
25.98	149.78
26	139.5
26.02	132.017
26.04	126.947
26.06	124.065
26.08	123.281
26.1	124.633
26.12	128.293
26.14	134.597
26.16	144.1
26.18	159.642
26.2	178.672
26.22	205.257
26.24	243.057
26.26	298.962
26.28	386.732
26.3	532.679
26.32	779.732
26.34	1180.44
26.36	1755.54
26.38	2346.98
26.4	2482.26
26.42	2007.27
26.44	1392.63
26.46	926.843
26.48	632.955
26.5	463.941
26.52	374.28
26.54	336.057
26.56	336.946
26.58	367.433
26.6	400.912
26.62	386.536
26.64	325.054
26.66	265.489
26.68	231.192
26.7	226.294
26.72	252.489
26.74	311.067
26.76	390.75
26.78	438.628
26.8	397.106
26.82	308.239
26.84	231.904
26.86	182.456
26.88	153.216
26.9	142.487
26.92	144.585
26.94	160.215
26.96	193.372
26.98	248.088
27	318.012
27.02	363.455
27.04	338.507
27.06	275.062
27.08	221.377
27.1	189.703
27.12	176.936
27.14	178.154
27.16	186.5
27.18	209.181
27.2	244.625
27.22	299.054
27.24	385.847
27.26	530.795
27.28	775.449
27.3	1169.06
27.32	1724.88
27.34	2271.21
27.36	2354.26
27.38	1885.91
27.4	1322.43
27.42	909.289
27.44	658.586
27.46	525.763
27.48	470.759
27.5	473.378
27.52	535.669
27.54	680.593
27.56	945.726
27.58	1358.73
27.6	1847.84
27.62	2084.08
27.64	1799.26
27.66	1296.08
27.68	881.698
27.7	612.648
27.72	457.632
27.74	378.706
27.76	352.453
27.78	372.299
27.8	442.509
27.82	564.005
27.84	696.292
27.86	723.024
27.88	604.484
27.9	462.573
27.92	370.646
27.94	341.428
27.96	368.625
27.98	429.316
28	458.463
28.02	398.084
28.04	296.412
28.06	210.941
28.08	153.043
28.1	116.439
28.12	93.7277
28.14	78.8916
28.16	68.5541
28.18	61.6435
28.2	55.9079
28.22	51.5043
28.24	47.7927
28.26	45.2853
28.28	43.5705
28.3	42.7103
28.32	42.9192
28.34	44.5404
28.36	47.845
28.38	52.2409
28.4	54.745
28.42	52.6017
28.44	48.4854
28.46	45.4715
28.48	44.1003
28.5	44.4127
28.52	45.973
28.54	48.6247
28.56	52.8242
28.58	57.8773
28.6	64.5371
28.62	73.3162
28.64	85.004
28.66	100.855
28.68	123.02
28.7	155.566
28.72	206.618
28.74	291.54
28.76	434.874
28.78	665.431
28.8	990.006
28.82	1304.66
28.84	1339.26
28.86	1055.52
28.88	718.715
28.9	468.764
28.92	310.572
28.94	216.359
28.96	160.026
28.98	124.547
29	100.529
29.02	83.392
29.04	70.7185
29.06	61.1184
29.08	51.8014
29.1	46.0774
29.12	41.5813
29.14	38.0388
29.16	35.2563
29.18	33.1337
29.2	31.4991
29.22	30.3222
29.24	29.5597
29.26	29.1884
29.28	29.2035
29.3	29.6189
29.32	29.8895
29.34	31.2496
29.36	33.1962
29.38	35.8675
29.4	39.4683
29.42	44.3046
29.44	50.8456
29.46	59.5012
29.48	72.3244
29.5	91.5704
29.52	122.432
29.54	174.284
29.56	260.886
29.58	395.507
29.6	569.547
29.62	696.886
29.64	649.918
29.66	483.143
29.68	325.999
29.7	218.174
29.72	152.788
29.74	115.262
29.76	94.0196
29.78	82.1934
29.8	76.4863
29.82	75.7607
29.84	80.3615
29.86	92.0543
29.88	114.146
29.9	152.591
29.92	205.252
29.94	262.407
29.96	305
29.98	351.577
30	429.423
30.02	503.799
30.04	482.476
30.06	369.323
30.08	252.828
30.1	169.529
30.12	117.221
30.14	85.8301
30.16	66.7159
30.18	54.5727
30.2	46.1942
30.22	40.2718
30.24	36.0523
30.26	33.1276
30.28	31.298
30.3	30.547
30.32	29.8329
30.34	32.3373
30.36	37.8535
30.38	47.9654
30.4	63.0356
30.42	79.3518
30.44	84.0628
30.46	71.4759
30.48	54.2632
30.5	43.288
30.52	35.5148
30.54	31.9195
30.56	31.6328
30.58	34.4797
30.6	40.7211
30.62	49.8018
30.64	57.1444
30.66	55.0837
30.68	45.6773
30.7	36.5243
30.72	30.2677
30.74	26.6029
30.76	24.6871
30.78	23.827
30.8	23.5989
30.82	23.7851
30.84	24.2832
30.86	26.0415
30.88	27.0817
30.9	28.3714
30.92	29.9241
30.94	31.7652
30.96	33.9327
30.98	36.4783
31	39.4713
31.02	43.0027
31.04	47.1927
31.06	52.2012
31.08	58.2434
31.1	64.9589
31.12	74.0827
31.14	85.5238
31.16	100.129
31.18	119.176
31.2	144.702
31.22	180.264
31.24	232.716
31.26	315.702
31.28	454.197
31.3	685.8
31.32	1049.21
31.34	1531.64
31.36	1919.17
31.38	1838.32
31.4	1384.23
31.42	931.946
31.44	615.342
31.46	420.87
31.48	307.74
31.5	242.27
31.52	203.759
31.54	183.874
31.56	178.561
31.58	188.575
31.6	214.307
31.62	247.746
31.64	260.799
31.66	236.077
31.68	200.139
31.7	175.27
31.72	165.427
31.74	169.403
31.76	186.895
31.78	220.214
31.8	273.943
31.82	351.718
31.84	445.93
31.86	537.338
31.88	652.57
31.9	867.854
31.92	1242.44
31.94	1761.55
31.96	2181.47
31.98	2081.74
32	1568.66
32.02	1060.32
32.04	704.791
32.06	486.633
32.08	360.118
32.1	287.536
32.12	245.998
32.14	224.422
32.16	218.832
32.18	230.448
32.2	266.598
32.22	340.674
32.24	473.124
32.26	678.93
32.28	924.579
32.3	1047.73
32.32	907.772
32.34	651.373
32.36	436.637
32.38	293.796
32.4	206.657
32.42	154.32
32.44	121.545
32.46	99.543
32.48	83.8275
32.5	72.1125
32.52	63.1297
32.54	56.1025
32.56	50.5234
32.58	46.0486
32.6	42.4402
32.62	39.5317
32.64	37.2068
32.66	35.3862
32.68	34.0201
32.7	33.0835
32.72	32.5754
32.74	32.521
32.76	32.9769
32.78	34.0428
32.8	35.8815
32.82	38.758
32.84	41.2879
32.86	48.0393
32.88	58.8122
32.9	76.8935
32.92	107.845
32.94	158.937
32.96	234.697
32.98	319.892
33	354.078
33.02	298.609
33.04	211.487
33.06	141.516
33.08	95.8664
33.1	68.253
33.12	51.9588
33.14	41.8861
33.16	35.246
33.18	30.6294
33.2	27.6899
33.22	26.3611
33.24	24.6734
33.26	23.5064
33.28	22.7636
33.3	22.3862
33.32	22.3432
33.34	22.4652
33.36	23.0909
33.38	24.0895
33.4	25.522
33.42	27.4841
33.44	28.0667
33.46	31.6525
33.48	36.4719
33.5	43.0897
33.52	52.5318
33.54	66.8089
33.56	89.7907
33.58	127.997
33.6	190.069
33.62	281.508
33.64	385.909
33.66	436.262
33.68	392.283
33.7	325.124
33.72	294.544
33.74	303.692
33.76	311.101
33.78	268.855
33.8	197.622
33.82	136.708
33.84	95.2993
33.86	69.4295
33.88	53.5397
33.9	43.4395
33.92	36.6298
33.94	31.7932
33.96	28.2425
33.98	25.5901
34	23.5961
34.02	22.1029
34.04	21.0029
34.06	20.2219
34.08	19.7084
34.1	19.4271
34.12	19.3546
34.14	19.4769
34.16	19.7879
34.18	20.2882
34.2	20.9851
34.22	21.8926
34.24	23.0322
34.26	24.434
34.28	26.139
34.3	28.2016
34.32	30.6941
34.34	33.7125
34.36	37.3856
34.38	41.8884
34.4	47.4619
34.42	54.4441
34.44	63.3202
34.46	74.4735
34.48	89.6707
34.5	110.366
34.52	139.8
34.54	184.352
34.56	256.511
34.58	377.938
34.6	580.219
34.62	883.095
34.64	1245.83
34.66	1449.47
34.68	1280.16
34.7	920.125
34.72	607.707
34.74	398.245
34.76	271.094
34.78	196.015
34.8	150.339
34.82	120.806
34.84	100.626
34.86	86.3982
34.88	76.3027
34.9	69.3021
34.92	64.8258
34.94	62.6759
34.96	63.073
34.98	66.7848
35	75.177
35.02	89.8421
35.04	110.847
35.06	131.437
35.08	138.302
35.1	135.24
35.12	140.053
35.14	166.347
35.16	224.206
35.18	323.178
35.2	458.136
35.22	566.481
35.24	540.38
35.26	408.049
35.28	276.769
35.3	184.55
35.32	127.38
35.34	93.4374
35.36	72.9185
35.38	59.7639
35.4	50.7875
35.42	44.3915
35.44	39.725
35.46	36.2878
35.48	34.3686
35.5	33.1537
35.52	31.9282
35.54	31.1729
35.56	30.8263
35.58	30.8527
35.6	31.2304
35.62	32.2655
35.64	33.3658
35.66	34.8578
35.68	36.7866
35.7	39.2175
35.72	42.2412
35.74	45.9821
35.76	50.6102
35.78	56.8798
35.8	64.09
35.82	73.2086
35.84	84.9036
35.86	100.171
35.88	120.567
35.9	148.707
35.92	189.431
35.94	252.272
35.96	355.386
35.98	528.55
36	808.332
36.02	1212.03
36.04	1649.45
36.06	1800.13
36.08	1490.51
36.1	1036.9
36.12	679.491
36.14	448.205
36.16	310.966
36.18	228.956
36.2	176.171
36.22	139.907
36.24	114.134
36.26	95.3469
36.28	81.3471
36.3	70.7044
36.32	62.4732
36.34	56.024
36.36	51.3821
36.38	47.3602
36.4	44.1876
36.42	41.713
36.44	39.8268
36.46	38.451
36.48	37.5319
36.5	37.0351
36.52	36.9433
36.54	37.2546
36.56	37.9157
36.58	39.0933
36.6	40.7688
36.62	43.0169
36.64	45.9443
36.66	49.7011
36.68	54.4988
36.7	60.1104
36.72	68.0418
36.74	78.4017
36.76	92.2136
36.78	111.222
36.8	138.673
36.82	180.796
36.84	248.748
36.86	359.565
36.88	532.244
36.9	765.732
36.92	985.036
36.94	1086.1
36.96	1076.4
36.98	946.641
37	759.048
37.02	629.867
37.04	577.511
37.06	535.902
37.08	448.537
37.1	353.093
37.12	292.656
37.14	275.322
37.16	305.218
37.18	384.747
37.2	501.566
37.22	585.859
37.24	539.306
37.26	404.385
37.28	278.931
37.3	191.934
37.32	137.728
37.34	104.929
37.36	84.4949
37.38	70.9465
37.4	61.4176
37.42	54.5185
37.44	49.338
37.46	45.4688
37.48	42.9346
37.5	40.8978
37.52	37.8713
37.54	37.2658
37.56	37.2988
37.58	38.0052
37.6	39.474
37.62	41.8664
37.64	45.442
37.66	50.6613
37.68	58.3029
37.7	69.8865
37.72	88.4592
37.74	119.897
37.76	172.684
37.78	256.818
37.8	372.319
37.82	475.615
37.84	473.005
37.86	367.853
37.88	253.87
37.9	171.764
37.92	120.613
37.94	90.5807
37.96	72.9665
37.98	62.2297
38	55.4118
38.02	51.0513
38.04	48.3965
38.06	47.0326
38.08	46.7238
38.1	47.3464
38.12	48.8579
38.14	51.2835
38.16	54.7157
38.18	59.3229
38.2	65.3724
38.22	73.271
38.24	83.6389
38.26	97.4579
38.28	116.405
38.3	143.63
38.32	185.311
38.34	252.777
38.36	363.414
38.38	535.644
38.4	769.807
38.42	979.91
38.44	997.289
38.46	846.767
38.48	708.582
38.5	679.588
38.52	786.462
38.54	1021.92
38.56	1287.63
38.58	1333.26
38.6	1081.93
38.62	771.716
38.64	546.828
38.66	417.16
38.68	350.312
38.7	309.101
38.72	274.502
38.74	234.151
38.76	194.487
38.78	168.676
38.8	160.852
38.82	171.63
38.84	200.043
38.86	239.685
38.88	287.713
38.9	348.189
38.92	386.568
38.94	346.736
38.96	259.995
38.98	182.959
39	130.919
39.02	99.5706
39.04	82.0157
39.06	73.2569
39.08	71.0293
39.1	75.5922
39.12	89.3275
39.14	115.814
39.16	156.622
39.18	200.353
39.2	211.367
